customer_id,customer_segment,customer_tenure_days,previous_transaction_count,previous_success_count,previous_failure_count,previous_recovery_count
cust_006352,LOYAL,1029,28,24,4,2
cust_006353,LOYAL,604,18,18,0,0
cust_006354,RETURNING,243,6,5,1,0
cust_006355,NEW,45,2,1,1,0
cust_006356,NEW,57,1,0,1,0
cust_006357,LOYAL,1024,19,17,2,0
cust_006358,LOYAL,1467,20,16,4,1
cust_006359,LOYAL,1344,22,19,3,2
cust_006360,RETURNING,349,8,7,1,0
cust_006361,LOYAL,1566,21,18,3,1
cust_006362,RETURNING,129,14,12,2,0
cust_006363,LOYAL,764,21,21,0,0
cust_006364,RETURNING,34,7,5,2,1
cust_006365,NEW,10,1,1,0,0
cust_006366,NEW,47,2,1,1,0
cust_006367,HIGH_VALUE,2583,28,27,1,1
cust_006368,RETURNING,30,6,5,1,1
cust_006369,RETURNING,60,9,9,0,0
cust_006370,RETURNING,456,6,6,0,0
cust_006371,RETURNING,41,4,3,1,1
cust_006372,HIGH_VALUE,905,50,46,4,3
cust_006373,NEW,8,0,0,0,0
cust_006374,NEW,15,1,1,0,0
cust_006375,LOYAL,1540,25,25,0,0
cust_006376,RETURNING,73,8,6,2,0
cust_006377,NEW,36,2,2,0,0
cust_006378,NEW,18,0,0,0,0
cust_006379,RETURNING,322,8,6,2,0
cust_006380,RETURNING,411,7,5,2,0
cust_006381,NEW,34,0,0,0,0
cust_006382,RETURNING,466,2,1,1,1
cust_006383,LOYAL,1079,24,20,4,2
cust_006384,LOYAL,1249,21,21,0,0
cust_006385,LOYAL,591,21,21,0,0
cust_006386,RETURNING,275,10,7,3,2
cust_006387,RETURNING,399,11,11,0,0
cust_006388,HIGH_VALUE,775,51,48,3,0
cust_006389,LOYAL,1575,29,27,2,1
cust_006390,RETURNING,404,12,11,1,1
cust_006391,RETURNING,288,2,1,1,1
cust_006392,RETURNING,224,3,3,0,0
cust_006393,RETURNING,134,7,5,2,2
cust_006394,RETURNING,357,4,4,0,0
cust_006395,NEW,45,2,1,1,0
cust_006396,HIGH_VALUE,1446,37,36,1,0
cust_006397,RETURNING,55,7,5,2,1
cust_006398,RETURNING,396,7,6,1,0
cust_006399,RETURNING,446,8,7,1,1
cust_006400,LOYAL,650,26,26,0,0
cust_006401,LOYAL,1237,31,30,1,0
cust_006402,NEW,30,2,2,0,0
cust_006403,RETURNING,83,3,3,0,0
cust_006404,RETURNING,117,9,6,3,1
cust_006405,LOYAL,215,25,24,1,0
cust_006406,RETURNING,402,7,7,0,0
cust_006407,LOYAL,820,27,25,2,0
cust_006408,RETURNING,93,3,2,1,0
cust_006409,NEW,47,1,0,1,0
cust_006410,NEW,40,1,1,0,0
cust_006411,RETURNING,452,7,6,1,0
cust_006412,RETURNING,397,2,2,0,0
cust_006413,RETURNING,108,9,9,0,0
cust_006414,LOYAL,786,19,18,1,1
cust_006415,RETURNING,61,1,1,0,0
cust_006416,HIGH_VALUE,2792,30,29,1,0
cust_006417,NEW,34,1,1,0,0
cust_006418,RETURNING,192,8,7,1,0
cust_006419,LOYAL,363,24,22,2,0
cust_006420,LOYAL,1136,25,23,2,2
cust_006421,RETURNING,295,7,4,3,3
cust_006422,LOYAL,593,30,29,1,1
cust_006423,NEW,39,0,0,0,0
cust_006424,NEW,31,0,0,0,0
cust_006425,RETURNING,189,5,4,1,1
cust_006426,NEW,50,1,0,1,0
cust_006427,RETURNING,105,7,6,1,1
cust_006428,RETURNING,165,8,7,1,0
cust_006429,LOYAL,500,27,25,2,2
cust_006430,LOYAL,937,16,15,1,0
cust_006431,LOYAL,1091,24,21,3,1
cust_006432,LOYAL,1669,27,24,3,1
cust_006433,NEW,23,1,1,0,0
cust_006434,NEW,54,0,0,0,0
cust_006435,RETURNING,239,5,3,2,1
cust_006436,RETURNING,41,8,8,0,0
cust_006437,RETURNING,198,6,5,1,0
cust_006438,RETURNING,465,13,11,2,1
cust_006439,RETURNING,411,8,5,3,1
cust_006440,RETURNING,386,2,2,0,0
cust_006441,RETURNING,147,6,5,1,0
cust_006442,RETURNING,219,13,11,2,0
cust_006443,RETURNING,43,4,4,0,0
cust_006444,HIGH_VALUE,2389,32,32,0,0
cust_006445,RETURNING,83,5,3,2,1
cust_006446,LOYAL,1530,24,19,5,4
cust_006447,LOYAL,1558,23,22,1,1
cust_006448,NEW,60,0,0,0,0
cust_006449,RETURNING,419,8,7,1,0
cust_006450,RETURNING,177,8,5,3,0
cust_006451,RETURNING,37,9,8,1,0
cust_006452,NEW,51,0,0,0,0
cust_006453,LOYAL,1397,21,21,0,0
cust_006454,HIGH_VALUE,1079,34,34,0,0
cust_006455,NEW,8,2,1,1,0
cust_006456,RETURNING,277,6,4,2,0
cust_006457,RETURNING,318,8,7,1,1
cust_006458,LOYAL,1161,13,11,2,1
cust_006459,RETURNING,312,9,8,1,0
cust_006460,NEW,33,2,1,1,1
cust_006461,LOYAL,1715,16,14,2,2
cust_006462,RETURNING,320,11,8,3,3
cust_006463,RETURNING,334,6,3,3,1
cust_006464,RETURNING,103,9,9,0,0
cust_006465,RETURNING,347,7,5,2,1
cust_006466,RETURNING,134,3,2,1,0
cust_006467,RETURNING,311,7,6,1,0
cust_006468,RETURNING,413,5,5,0,0
cust_006469,LOYAL,1644,33,29,4,2
cust_006470,RETURNING,150,9,8,1,1
cust_006471,LOYAL,1167,27,24,3,2
cust_006472,RETURNING,75,10,8,2,1
cust_006473,LOYAL,1482,25,24,1,0
cust_006474,RETURNING,185,8,5,3,1
cust_006475,LOYAL,895,18,18,0,0
cust_006476,RETURNING,470,8,8,0,0
cust_006477,NEW,2,3,2,1,1
cust_006478,NEW,49,0,0,0,0
cust_006479,NEW,55,0,0,0,0
cust_006480,HIGH_VALUE,1293,40,35,5,3
cust_006481,HIGH_VALUE,1222,35,34,1,0
cust_006482,LOYAL,1500,29,29,0,0
cust_006483,NEW,43,0,0,0,0
cust_006484,LOYAL,477,21,18,3,0
cust_006485,LOYAL,1083,14,13,1,0
cust_006486,RETURNING,412,8,8,0,0
cust_006487,RETURNING,387,9,8,1,0
cust_006488,LOYAL,1761,20,16,4,2
cust_006489,NEW,32,0,0,0,0
cust_006490,RETURNING,437,11,8,3,1
cust_006491,LOYAL,1062,19,19,0,0
cust_006492,RETURNING,323,7,5,2,1
cust_006493,RETURNING,231,9,8,1,0
cust_006494,RETURNING,154,9,7,2,1
cust_006495,LOYAL,1259,24,23,1,0
cust_006496,HIGH_VALUE,2571,35,27,8,4
cust_006497,LOYAL,317,28,26,2,0
cust_006498,RETURNING,79,14,12,2,1
cust_006499,RETURNING,125,5,4,1,1
cust_006500,RETURNING,271,9,7,2,0
cust_006501,RETURNING,473,9,7,2,0
cust_006502,NEW,54,1,1,0,0
cust_006503,LOYAL,893,27,27,0,0
cust_006504,LOYAL,449,23,22,1,0
cust_006505,RETURNING,246,9,7,2,1
cust_006506,LOYAL,1390,21,17,4,0
cust_006507,LOYAL,1204,20,17,3,3
cust_006508,RETURNING,342,8,8,0,0
cust_006509,NEW,60,0,0,0,0
cust_006510,NEW,17,1,1,0,0
cust_006511,RETURNING,487,3,3,0,0
cust_006512,RETURNING,376,5,5,0,0
cust_006513,NEW,55,1,1,0,0
cust_006514,RETURNING,151,5,4,1,0
cust_006515,RETURNING,378,4,2,2,1
cust_006516,LOYAL,553,31,27,4,2
cust_006517,LOYAL,866,27,26,1,1
cust_006518,RETURNING,220,10,9,1,1
cust_006519,NEW,39,0,0,0,0
cust_006520,NEW,59,0,0,0,0
cust_006521,NEW,12,2,2,0,0
cust_006522,RETURNING,134,7,5,2,1
cust_006523,NEW,2,0,0,0,0
cust_006524,RETURNING,164,7,6,1,1
cust_006525,HIGH_VALUE,1833,34,34,0,0
cust_006526,RETURNING,111,7,4,3,2
cust_006527,LOYAL,1698,34,30,4,3
cust_006528,NEW,16,1,1,0,0
cust_006529,RETURNING,439,8,6,2,1
cust_006530,HIGH_VALUE,1424,53,50,3,0
cust_006531,RETURNING,484,4,2,2,1
cust_006532,RETURNING,191,3,3,0,0
cust_006533,HIGH_VALUE,559,46,38,8,4
cust_006534,RETURNING,419,6,4,2,0
cust_006535,RETURNING,66,9,7,2,0
cust_006536,RETURNING,60,9,7,2,0
cust_006537,NEW,8,0,0,0,0
cust_006538,NEW,3,0,0,0,0
cust_006539,NEW,22,1,1,0,0
cust_006540,LOYAL,971,25,22,3,2
cust_006541,LOYAL,952,24,22,2,1
cust_006542,RETURNING,457,7,6,1,1
cust_006543,RETURNING,279,6,6,0,0
cust_006544,LOYAL,551,21,18,3,2
cust_006545,LOYAL,1325,25,21,4,1
cust_006546,RETURNING,328,3,2,1,0
cust_006547,RETURNING,400,5,5,0,0
cust_006548,LOYAL,667,16,15,1,1
cust_006549,LOYAL,1558,14,14,0,0
cust_006550,LOYAL,764,18,16,2,0
cust_006551,RETURNING,146,2,0,2,0
cust_006552,NEW,28,1,1,0,0
cust_006553,RETURNING,322,8,8,0,0
cust_006554,RETURNING,53,11,9,2,1
cust_006555,LOYAL,751,21,21,0,0
cust_006556,NEW,2,0,0,0,0
cust_006557,RETURNING,301,6,6,0,0
cust_006558,LOYAL,1755,23,20,3,2
cust_006559,HIGH_VALUE,2631,31,31,0,0
cust_006560,RETURNING,81,8,7,1,0
cust_006561,HIGH_VALUE,2751,31,31,0,0
cust_006562,NEW,17,0,0,0,0
cust_006563,RETURNING,286,9,9,0,0
cust_006564,NEW,16,0,0,0,0
cust_006565,HIGH_VALUE,1185,36,33,3,1
cust_006566,LOYAL,1065,24,21,3,1
cust_006567,NEW,33,0,0,0,0
cust_006568,NEW,26,1,0,1,0
cust_006569,RETURNING,58,1,0,1,0
cust_006570,RETURNING,260,7,7,0,0
cust_006571,LOYAL,1662,26,25,1,0
cust_006572,NEW,9,1,1,0,0
cust_006573,LOYAL,1710,25,25,0,0
cust_006574,RETURNING,442,9,9,0,0
cust_006575,RETURNING,483,4,4,0,0
cust_006576,NEW,13,0,0,0,0
cust_006577,HIGH_VALUE,2848,45,43,2,1
cust_006578,RETURNING,189,6,3,3,3
cust_006579,RETURNING,352,8,8,0,0
cust_006580,RETURNING,424,7,5,2,2
cust_006581,LOYAL,411,20,17,3,3
cust_006582,LOYAL,293,24,23,1,1
cust_006583,LOYAL,1509,25,23,2,0
cust_006584,RETURNING,85,9,8,1,0
cust_006585,LOYAL,341,28,26,2,2
cust_006586,RETURNING,255,6,5,1,0
cust_006587,LOYAL,1712,24,20,4,3
cust_006588,RETURNING,402,7,7,0,0
cust_006589,RETURNING,498,12,11,1,0
cust_006590,HIGH_VALUE,2304,30,30,0,0
cust_006591,HIGH_VALUE,1622,36,33,3,2
cust_006592,RETURNING,62,7,5,2,1
cust_006593,RETURNING,82,3,3,0,0
cust_006594,LOYAL,1214,33,24,9,6
cust_006595,HIGH_VALUE,1614,34,33,1,1
cust_006596,LOYAL,184,32,30,2,1
cust_006597,NEW,12,1,1,0,0
cust_006598,RETURNING,337,5,4,1,0
cust_006599,LOYAL,336,18,18,0,0
cust_006600,LOYAL,714,27,25,2,1
cust_006601,LOYAL,444,24,23,1,0
cust_006602,LOYAL,1337,26,22,4,4
cust_006603,RETURNING,206,8,8,0,0
cust_006604,RETURNING,333,9,8,1,0
cust_006605,LOYAL,1294,30,26,4,2
cust_006606,RETURNING,401,7,7,0,0
cust_006607,LOYAL,1647,23,16,7,2
cust_006608,LOYAL,1683,28,24,4,1
cust_006609,LOYAL,918,21,19,2,2
cust_006610,RETURNING,137,7,5,2,1
cust_006611,LOYAL,1386,20,20,0,0
cust_006612,NEW,42,1,0,1,0
cust_006613,NEW,38,0,0,0,0
cust_006614,RETURNING,352,14,11,3,2
cust_006615,NEW,3,1,1,0,0
cust_006616,HIGH_VALUE,1460,46,44,2,0
cust_006617,LOYAL,712,17,17,0,0
cust_006618,NEW,20,0,0,0,0
cust_006619,LOYAL,979,15,14,1,1
cust_006620,RETURNING,414,7,4,3,2
cust_006621,LOYAL,248,20,13,7,5
cust_006622,LOYAL,654,20,13,7,1
cust_006623,RETURNING,177,6,6,0,0
cust_006624,NEW,12,0,0,0,0
cust_006625,NEW,58,1,1,0,0
cust_006626,RETURNING,64,7,7,0,0
cust_006627,HIGH_VALUE,2365,42,33,9,2
cust_006628,RETURNING,324,4,4,0,0
cust_006629,RETURNING,89,7,5,2,0
cust_006630,NEW,30,1,0,1,1
cust_006631,LOYAL,422,21,16,5,2
cust_006632,RETURNING,438,7,5,2,1
cust_006633,LOYAL,1573,27,22,5,1
cust_006634,LOYAL,1636,20,19,1,1
cust_006635,RETURNING,48,4,3,1,0
cust_006636,NEW,8,1,0,1,1
cust_006637,RETURNING,199,9,9,0,0
cust_006638,RETURNING,247,9,9,0,0
cust_006639,LOYAL,734,28,28,0,0
cust_006640,LOYAL,561,25,24,1,1
cust_006641,RETURNING,323,10,8,2,0
cust_006642,RETURNING,181,6,4,2,2
cust_006643,NEW,15,1,0,1,1
cust_006644,RETURNING,290,6,6,0,0
cust_006645,LOYAL,1747,17,15,2,1
cust_006646,LOYAL,1624,23,22,1,0
cust_006647,LOYAL,394,18,15,3,2
cust_006648,NEW,45,2,2,0,0
cust_006649,RETURNING,194,6,5,1,1
cust_006650,RETURNING,224,10,9,1,1
cust_006651,HIGH_VALUE,2779,46,38,8,6
cust_006652,RETURNING,196,6,6,0,0
cust_006653,HIGH_VALUE,2859,35,34,1,1
cust_006654,NEW,54,0,0,0,0
cust_006655,RETURNING,365,5,5,0,0
cust_006656,LOYAL,195,19,17,2,1
cust_006657,RETURNING,387,7,7,0,0
cust_006658,RETURNING,236,6,4,2,0
cust_006659,RETURNING,317,8,8,0,0
cust_006660,HIGH_VALUE,1028,45,42,3,1
cust_006661,NEW,38,0,0,0,0
cust_006662,HIGH_VALUE,1375,47,45,2,1
cust_006663,RETURNING,421,6,5,1,0
cust_006664,RETURNING,62,6,6,0,0
cust_006665,RETURNING,455,7,6,1,0
cust_006666,RETURNING,424,6,5,1,1
cust_006667,HIGH_VALUE,1418,41,37,4,2
cust_006668,LOYAL,335,18,18,0,0
cust_006669,HIGH_VALUE,1186,38,33,5,2
cust_006670,HIGH_VALUE,1982,33,30,3,1
cust_006671,LOYAL,542,22,19,3,0
cust_006672,RETURNING,369,6,6,0,0
cust_006673,LOYAL,1158,22,22,0,0
cust_006674,NEW,50,0,0,0,0
cust_006675,LOYAL,1104,26,25,1,1
cust_006676,RETURNING,439,8,8,0,0
cust_006677,LOYAL,1401,35,30,5,2
cust_006678,RETURNING,360,9,7,2,1
cust_006679,RETURNING,348,5,3,2,1
cust_006680,NEW,1,0,0,0,0
cust_006681,RETURNING,304,4,4,0,0
cust_006682,RETURNING,288,6,6,0,0
cust_006683,RETURNING,305,9,7,2,1
cust_006684,RETURNING,190,10,6,4,1
cust_006685,RETURNING,345,3,3,0,0
cust_006686,RETURNING,447,9,8,1,0
cust_006687,LOYAL,1192,25,24,1,0
cust_006688,NEW,43,1,1,0,0
cust_006689,RETURNING,393,6,6,0,0
cust_006690,NEW,24,1,1,0,0
cust_006691,RETURNING,376,4,4,0,0
cust_006692,RETURNING,346,4,4,0,0
cust_006693,RETURNING,474,10,10,0,0
cust_006694,RETURNING,189,5,3,2,1
cust_006695,RETURNING,107,5,5,0,0
cust_006696,RETURNING,349,4,4,0,0
cust_006697,RETURNING,327,6,4,2,0
cust_006698,RETURNING,319,7,7,0,0
cust_006699,LOYAL,1745,20,19,1,0
cust_006700,RETURNING,270,7,7,0,0
cust_006701,LOYAL,1213,35,31,4,0
cust_006702,RETURNING,443,4,3,1,0
cust_006703,RETURNING,160,6,6,0,0
cust_006704,RETURNING,145,7,7,0,0
cust_006705,NEW,16,3,2,1,0
cust_006706,RETURNING,405,6,6,0,0
cust_006707,LOYAL,1269,22,21,1,1
cust_006708,LOYAL,1613,28,23,5,4
cust_006709,RETURNING,68,7,7,0,0
cust_006710,RETURNING,162,1,1,0,0
cust_006711,LOYAL,1762,27,24,3,2
cust_006712,NEW,25,0,0,0,0
cust_006713,RETURNING,198,7,6,1,0
cust_006714,LOYAL,1609,29,25,4,2
cust_006715,RETURNING,354,8,4,4,1
cust_006716,NEW,24,0,0,0,0
cust_006717,RETURNING,208,6,5,1,0
cust_006718,RETURNING,448,9,8,1,1
cust_006719,NEW,23,0,0,0,0
cust_006720,RETURNING,85,7,7,0,0
cust_006721,RETURNING,429,8,7,1,0
cust_006722,RETURNING,92,4,4,0,0
cust_006723,RETURNING,63,9,9,0,0
cust_006724,LOYAL,851,24,21,3,2
cust_006725,RETURNING,302,2,2,0,0
cust_006726,LOYAL,1179,20,18,2,0
cust_006727,RETURNING,425,9,9,0,0
cust_006728,NEW,39,1,1,0,0
cust_006729,RETURNING,483,5,4,1,0
cust_006730,RETURNING,330,4,2,2,1
cust_006731,RETURNING,116,8,6,2,0
cust_006732,LOYAL,1269,19,16,3,3
cust_006733,LOYAL,952,29,29,0,0
cust_006734,LOYAL,581,25,24,1,0
cust_006735,RETURNING,335,8,7,1,1
cust_006736,RETURNING,232,6,5,1,0
cust_006737,RETURNING,349,5,5,0,0
cust_006738,RETURNING,319,7,7,0,0
cust_006739,LOYAL,1556,22,21,1,0
cust_006740,LOYAL,1176,29,28,1,0
cust_006741,RETURNING,195,6,6,0,0
cust_006742,LOYAL,1561,32,32,0,0
cust_006743,LOYAL,525,26,25,1,0
cust_006744,RETURNING,251,2,2,0,0
cust_006745,LOYAL,1100,24,22,2,2
cust_006746,NEW,5,1,0,1,1
cust_006747,NEW,5,0,0,0,0
cust_006748,RETURNING,478,3,3,0,0
cust_006749,RETURNING,143,4,4,0,0
cust_006750,RETURNING,49,2,2,0,0
cust_006751,HIGH_VALUE,1298,36,30,6,2
cust_006752,RETURNING,280,2,2,0,0
cust_006753,RETURNING,416,5,5,0,0
cust_006754,RETURNING,329,6,6,0,0
cust_006755,NEW,7,0,0,0,0
cust_006756,LOYAL,1298,22,20,2,0
cust_006757,RETURNING,283,4,4,0,0
cust_006758,HIGH_VALUE,1733,47,44,3,0
cust_006759,LOYAL,660,25,21,4,2
cust_006760,NEW,51,1,1,0,0
cust_006761,NEW,2,2,1,1,0
cust_006762,NEW,55,2,1,1,1
cust_006763,HIGH_VALUE,1753,44,42,2,0
cust_006764,LOYAL,1267,22,20,2,1
cust_006765,RETURNING,409,5,4,1,0
cust_006766,RETURNING,101,8,7,1,0
cust_006767,LOYAL,444,22,16,6,3
cust_006768,RETURNING,378,6,6,0,0
cust_006769,LOYAL,1503,23,21,2,0
cust_006770,LOYAL,1127,25,25,0,0
cust_006771,RETURNING,311,5,3,2,1
cust_006772,RETURNING,369,5,5,0,0
cust_006773,RETURNING,483,6,5,1,0
cust_006774,RETURNING,410,7,7,0,0
cust_006775,HIGH_VALUE,2366,38,36,2,1
cust_006776,LOYAL,1249,33,27,6,5
cust_006777,LOYAL,1255,20,19,1,0
cust_006778,RETURNING,157,7,5,2,1
cust_006779,RETURNING,106,5,5,0,0
cust_006780,LOYAL,1276,27,22,5,2
cust_006781,RETURNING,368,4,3,1,1
cust_006782,NEW,16,1,1,0,0
cust_006783,RETURNING,314,4,4,0,0
cust_006784,RETURNING,343,6,4,2,0
cust_006785,LOYAL,1669,23,23,0,0
cust_006786,RETURNING,328,4,4,0,0
cust_006787,LOYAL,718,26,24,2,1
cust_006788,RETURNING,218,8,7,1,1
cust_006789,RETURNING,110,8,6,2,0
cust_006790,RETURNING,387,4,4,0,0
cust_006791,LOYAL,673,26,25,1,0
cust_006792,RETURNING,393,6,6,0,0
cust_006793,RETURNING,145,6,5,1,0
cust_006794,RETURNING,357,9,8,1,1
cust_006795,LOYAL,1202,23,23,0,0
cust_006796,LOYAL,1769,13,12,1,0
cust_006797,RETURNING,172,11,9,2,1
cust_006798,HIGH_VALUE,967,40,39,1,1
cust_006799,NEW,12,0,0,0,0
cust_006800,NEW,9,2,1,1,1
cust_006801,RETURNING,34,7,5,2,1
cust_006802,LOYAL,1022,24,19,5,2
cust_006803,RETURNING,216,8,6,2,0
cust_006804,RETURNING,410,6,4,2,0
cust_006805,RETURNING,57,8,8,0,0
cust_006806,RETURNING,437,7,7,0,0
cust_006807,RETURNING,325,10,9,1,1
cust_006808,HIGH_VALUE,2938,35,33,2,1
cust_006809,RETURNING,384,8,6,2,1
cust_006810,RETURNING,382,6,4,2,0
cust_006811,RETURNING,372,6,4,2,0
cust_006812,RETURNING,439,6,5,1,1
cust_006813,RETURNING,479,5,3,2,1
cust_006814,HIGH_VALUE,972,30,30,0,0
cust_006815,RETURNING,162,5,5,0,0
cust_006816,LOYAL,1147,29,25,4,2
cust_006817,NEW,43,0,0,0,0
cust_006818,LOYAL,946,20,19,1,1
cust_006819,RETURNING,355,4,4,0,0
cust_006820,HIGH_VALUE,1717,28,27,1,0
cust_006821,LOYAL,1014,25,22,3,1
cust_006822,NEW,43,0,0,0,0
cust_006823,LOYAL,299,20,18,2,1
cust_006824,RETURNING,121,4,4,0,0
cust_006825,RETURNING,56,6,5,1,0
cust_006826,RETURNING,278,5,4,1,0
cust_006827,LOYAL,1356,32,31,1,0
cust_006828,LOYAL,926,29,27,2,1
cust_006829,RETURNING,469,15,14,1,0
cust_006830,LOYAL,441,21,21,0,0
cust_006831,RETURNING,417,10,8,2,1
cust_006832,NEW,19,0,0,0,0
cust_006833,RETURNING,458,6,5,1,1
cust_006834,NEW,7,0,0,0,0
cust_006835,RETURNING,131,5,5,0,0
cust_006836,RETURNING,314,13,8,5,2
cust_006837,RETURNING,174,5,4,1,0
cust_006838,RETURNING,424,5,5,0,0
cust_006839,LOYAL,476,24,21,3,1
cust_006840,RETURNING,226,5,4,1,0
cust_006841,LOYAL,398,19,19,0,0
cust_006842,RETURNING,431,6,5,1,0
cust_006843,RETURNING,168,4,2,2,0
cust_006844,RETURNING,451,2,2,0,0
cust_006845,LOYAL,1608,23,22,1,0
cust_006846,RETURNING,353,5,5,0,0
cust_006847,RETURNING,279,4,4,0,0
cust_006848,LOYAL,349,18,13,5,2
cust_006849,LOYAL,1688,21,20,1,0
cust_006850,RETURNING,162,8,7,1,1
cust_006851,NEW,1,1,0,1,0
cust_006852,NEW,28,0,0,0,0
cust_006853,RETURNING,437,5,5,0,0
cust_006854,LOYAL,359,34,27,7,6
cust_006855,RETURNING,131,11,9,2,0
cust_006856,NEW,29,0,0,0,0
cust_006857,RETURNING,436,7,7,0,0
cust_006858,RETURNING,225,10,10,0,0
cust_006859,LOYAL,348,28,26,2,1
cust_006860,NEW,17,2,1,1,0
cust_006861,NEW,45,1,0,1,0
cust_006862,RETURNING,444,10,9,1,1
cust_006863,NEW,10,0,0,0,0
cust_006864,RETURNING,336,12,9,3,1
cust_006865,NEW,23,0,0,0,0
cust_006866,RETURNING,427,6,6,0,0
cust_006867,LOYAL,219,18,17,1,0
cust_006868,HIGH_VALUE,2003,38,36,2,0
cust_006869,HIGH_VALUE,2775,48,40,8,3
cust_006870,RETURNING,135,8,6,2,2
cust_006871,NEW,58,0,0,0,0
cust_006872,RETURNING,166,8,6,2,2
cust_006873,LOYAL,1457,24,21,3,3
cust_006874,NEW,6,1,1,0,0
cust_006875,RETURNING,295,2,2,0,0
cust_006876,RETURNING,87,13,9,4,2
cust_006877,RETURNING,383,7,6,1,1
cust_006878,LOYAL,1157,26,23,3,2
cust_006879,RETURNING,437,9,6,3,1
cust_006880,RETURNING,136,8,5,3,1
cust_006881,LOYAL,1531,14,13,1,0
cust_006882,NEW,44,0,0,0,0
cust_006883,NEW,33,0,0,0,0
cust_006884,RETURNING,31,11,9,2,2
cust_006885,RETURNING,102,7,6,1,1
cust_006886,RETURNING,255,8,8,0,0
cust_006887,NEW,51,1,1,0,0
cust_006888,HIGH_VALUE,764,30,24,6,4
cust_006889,RETURNING,143,8,7,1,1
cust_006890,RETURNING,434,6,6,0,0
cust_006891,RETURNING,48,6,4,2,1
cust_006892,HIGH_VALUE,1378,41,40,1,1
cust_006893,LOYAL,1055,25,21,4,3
cust_006894,HIGH_VALUE,640,41,41,0,0
cust_006895,RETURNING,175,9,8,1,0
cust_006896,RETURNING,36,7,6,1,0
cust_006897,LOYAL,638,23,23,0,0
cust_006898,RETURNING,497,8,8,0,0
cust_006899,RETURNING,494,5,5,0,0
cust_006900,HIGH_VALUE,2081,30,30,0,0
cust_006901,NEW,29,0,0,0,0
cust_006902,RETURNING,333,12,9,3,1
cust_006903,LOYAL,1692,24,24,0,0
cust_006904,LOYAL,207,30,29,1,0
cust_006905,HIGH_VALUE,1437,46,45,1,1
cust_006906,LOYAL,1194,18,16,2,1
cust_006907,NEW,37,2,2,0,0
cust_006908,LOYAL,727,18,16,2,1
cust_006909,RETURNING,74,9,9,0,0
cust_006910,RETURNING,403,8,6,2,1
cust_006911,RETURNING,52,9,8,1,1
cust_006912,LOYAL,840,20,19,1,0
cust_006913,RETURNING,492,10,10,0,0
cust_006914,LOYAL,1440,18,18,0,0
cust_006915,RETURNING,406,8,6,2,1
cust_006916,RETURNING,92,9,9,0,0
cust_006917,RETURNING,166,6,5,1,0
cust_006918,NEW,16,0,0,0,0
cust_006919,LOYAL,880,25,19,6,3
cust_006920,RETURNING,72,9,7,2,0
cust_006921,RETURNING,81,3,3,0,0
cust_006922,NEW,47,2,2,0,0
cust_006923,NEW,36,1,0,1,0
cust_006924,RETURNING,220,9,6,3,2
cust_006925,RETURNING,159,6,3,3,1
cust_006926,RETURNING,104,9,8,1,1
cust_006927,RETURNING,486,10,8,2,1
cust_006928,RETURNING,361,7,5,2,0
cust_006929,RETURNING,494,10,9,1,0
cust_006930,NEW,47,0,0,0,0
cust_006931,RETURNING,415,8,8,0,0
cust_006932,LOYAL,1711,26,20,6,3
cust_006933,RETURNING,277,8,8,0,0
cust_006934,RETURNING,253,6,5,1,0
cust_006935,RETURNING,265,4,2,2,0
cust_006936,HIGH_VALUE,2636,42,40,2,2
cust_006937,RETURNING,331,4,2,2,1
cust_006938,RETURNING,261,7,7,0,0
cust_006939,LOYAL,718,13,12,1,1
cust_006940,RETURNING,453,6,6,0,0
cust_006941,RETURNING,248,7,7,0,0
cust_006942,LOYAL,1434,21,20,1,0
cust_006943,NEW,17,0,0,0,0
cust_006944,LOYAL,1111,30,29,1,0
cust_006945,LOYAL,1374,23,22,1,0
cust_006946,RETURNING,422,7,5,2,1
cust_006947,RETURNING,351,6,5,1,0
cust_006948,NEW,59,1,0,1,1
cust_006949,HIGH_VALUE,1465,37,36,1,1
cust_006950,NEW,57,0,0,0,0
cust_006951,RETURNING,406,10,9,1,1
cust_006952,LOYAL,703,30,29,1,0
cust_006953,LOYAL,218,29,28,1,0
cust_006954,NEW,60,0,0,0,0
cust_006955,LOYAL,744,24,23,1,1
cust_006956,RETURNING,372,5,5,0,0
cust_006957,LOYAL,1394,18,17,1,0
cust_006958,NEW,22,1,0,1,0
cust_006959,NEW,26,0,0,0,0
cust_006960,RETURNING,356,2,1,1,1
cust_006961,NEW,46,1,0,1,0
cust_006962,RETURNING,31,4,4,0,0
cust_006963,NEW,30,1,1,0,0
cust_006964,LOYAL,289,29,27,2,2
cust_006965,LOYAL,682,24,21,3,1
cust_006966,LOYAL,1467,19,17,2,1
cust_006967,HIGH_VALUE,1252,42,40,2,1
cust_006968,LOYAL,301,25,23,2,1
cust_006969,RETURNING,485,6,6,0,0
cust_006970,RETURNING,390,7,5,2,1
cust_006971,LOYAL,582,13,13,0,0
cust_006972,LOYAL,1264,27,26,1,0
cust_006973,HIGH_VALUE,2294,40,35,5,2
cust_006974,LOYAL,1418,19,18,1,1
cust_006975,RETURNING,456,9,8,1,0
cust_006976,HIGH_VALUE,500,40,40,0,0
cust_006977,HIGH_VALUE,1266,33,32,1,0
cust_006978,LOYAL,1164,25,23,2,1
cust_006979,LOYAL,1371,31,30,1,0
